Date,Median income,Population,property_type,price
2009-03-01,4807.5,11142584.66666667,Composite,294000
2009-04-01,4807.5,11170768.33333333,Composite,295300
2009-05-01,4807.5,11170768.33333333,Composite,297700
2009-06-01,4807.5,11170768.33333333,Composite,301400
2009-07-01,4807.5,11210023.0,Composite,305700
2009-08-01,4807.5,11210023.0,Composite,310100
2009-09-01,4807.5,11210023.0,Composite,314800
2009-10-01,4807.5,11252860.33333333,Composite,319500
2009-11-01,4807.5,11252860.33333333,Composite,323700
2009-12-01,4807.5,11252860.33333333,Composite,327200
2010-01-01,4783.333333333333,11269672.0,Composite,329800
2010-02-01,4783.333333333333,11269672.0,Composite,331800
2010-03-01,4783.333333333333,11269672.0,Composite,333300
2010-04-01,4783.333333333333,11296820.33333333,Composite,334000
2010-05-01,4783.333333333333,11296820.33333333,Composite,333600
2010-06-01,4783.333333333333,11296820.33333333,Composite,332400
2010-07-01,4783.333333333333,11335300.66666667,Composite,331600
2010-08-01,4783.333333333333,11335300.66666667,Composite,331300
2010-09-01,4783.333333333333,11335300.66666667,Composite,331500
2010-10-01,4783.333333333333,11377510.33333333,Composite,332600
2010-11-01,4783.333333333333,11377510.33333333,Composite,334200
2010-12-01,4783.333333333333,11377510.33333333,Composite,335900
2011-01-01,4770.0,11388877.66666667,Composite,338400
2011-02-01,4770.0,11388877.66666667,Composite,341200
2011-03-01,4770.0,11388877.66666667,Composite,343600
2011-04-01,4770.0,11410185.0,Composite,346000
2011-05-01,4770.0,11410185.0,Composite,348500
2011-06-01,4770.0,11410185.0,Composite,351300
2011-07-01,4770.0,11446407.0,Composite,353700
2011-08-01,4770.0,11446407.0,Composite,356100
2011-09-01,4770.0,11446407.0,Composite,357800
2011-10-01,4770.0,11485904.33333333,Composite,359500
2011-11-01,4770.0,11485904.33333333,Composite,361400
2011-12-01,4770.0,11485904.33333333,Composite,363100
2012-01-01,4835.0,11505344.0,Composite,364900
2012-02-01,4835.0,11505344.0,Composite,366200
2012-03-01,4835.0,11505344.0,Composite,367700
2012-04-01,4835.0,11530730.66666667,Composite,369100
2012-05-01,4835.0,11530730.66666667,Composite,369000
2012-06-01,4835.0,11530730.66666667,Composite,368600
2012-07-01,4835.0,11571131.66666667,Composite,368400
2012-08-01,4835.0,11571131.66666667,Composite,367700
2012-09-01,4835.0,11571131.66666667,Composite,367700
2012-10-01,4835.0,11611657.66666667,Composite,367500
2012-11-01,4835.0,11611657.66666667,Composite,367100
2012-12-01,4835.0,11611657.66666667,Composite,368400
2013-01-01,4894.166666666667,11627264.66666667,Composite,368200
2013-02-01,4894.166666666667,11627264.66666667,Composite,369000
2013-03-01,4894.166666666667,11627264.66666667,Composite,369600
2013-04-01,4894.166666666667,11652189.0,Composite,370500
2013-05-01,4894.166666666667,11652189.0,Composite,371400
2013-06-01,4894.166666666667,11652189.0,Composite,372600
2013-07-01,4894.166666666667,11693664.0,Composite,374400
2013-08-01,4894.166666666667,11693664.0,Composite,376400
2013-09-01,4894.166666666667,11693664.0,Composite,378600
2013-10-01,4894.166666666667,11736532.33333333,Composite,380900
2013-11-01,4894.166666666667,11736532.33333333,Composite,383100
2013-12-01,4894.166666666667,11736532.33333333,Composite,384800
2014-01-01,4910.833333333333,11749007.66666667,Composite,386700
2014-02-01,4910.833333333333,11749007.66666667,Composite,388000
2014-03-01,4910.833333333333,11749007.66666667,Composite,388600
2014-04-01,4910.833333333333,11773513.33333333,Composite,389600
2014-05-01,4910.833333333333,11773513.33333333,Composite,390900
2014-06-01,4910.833333333333,11773513.33333333,Composite,392700
2014-07-01,4910.833333333333,11811355.33333333,Composite,394400
2014-08-01,4910.833333333333,11811355.33333333,Composite,396600
2014-09-01,4910.833333333333,11811355.33333333,Composite,399100
2014-10-01,4910.833333333333,11851768.33333333,Composite,402000
2014-11-01,4910.833333333333,11851768.33333333,Composite,405000
2014-12-01,4910.833333333333,11851768.33333333,Composite,407400
2015-01-01,4960.0,11857014.33333333,Composite,409200
2015-02-01,4960.0,11857014.33333333,Composite,410600
2015-03-01,4960.0,11857014.33333333,Composite,412900
2015-04-01,4960.0,11868911.33333333,Composite,415500
2015-05-01,4960.0,11868911.33333333,Composite,418500
2015-06-01,4960.0,11868911.33333333,Composite,422700
2015-07-01,4960.0,11901499.33333333,Composite,427200
2015-08-01,4960.0,11901499.33333333,Composite,432000
2015-09-01,4960.0,11901499.33333333,Composite,436500
2015-10-01,4960.0,11941197.0,Composite,441000
2015-11-01,4960.0,11941197.0,Composite,445600
2015-12-01,4960.0,11941197.0,Composite,450100
2016-01-01,4967.5,11957161.33333333,Composite,455800
2016-02-01,4967.5,11957161.33333333,Composite,462200
2016-03-01,4967.5,11957161.33333333,Composite,468700
2016-04-01,4967.5,11990135.66666667,Composite,476600
2016-05-01,4967.5,11990135.66666667,Composite,485700
2016-06-01,4967.5,11990135.66666667,Composite,494000
2016-07-01,4967.5,12036934.33333333,Composite,501400
2016-08-01,4967.5,12036934.33333333,Composite,506600
2016-09-01,4967.5,12036934.33333333,Composite,511100
2016-10-01,4967.5,12085807.0,Composite,513900
2016-11-01,4967.5,12085807.0,Composite,517500
2016-12-01,4967.5,12085807.0,Composite,520500
2017-01-01,5033.333333333333,12104356.0,Composite,528000
2017-02-01,5033.333333333333,12104356.0,Composite,540100
2017-03-01,5033.333333333333,12104356.0,Composite,553800
2017-04-01,5033.333333333333,12132380.33333333,Composite,560000
2017-05-01,5033.333333333333,12132380.33333333,Composite,558000
2017-06-01,5033.333333333333,12132380.33333333,Composite,553600
2017-07-01,5033.333333333333,12181691.66666667,Composite,548700
2017-08-01,5033.333333333333,12181691.66666667,Composite,546300
2017-09-01,5033.333333333333,12181691.66666667,Composite,546300
2017-10-01,5033.333333333333,12240691.66666667,Composite,547300
2017-11-01,5033.333333333333,12240691.66666667,Composite,549000
2017-12-01,5033.333333333333,12240691.66666667,Composite,549900
2018-01-01,5047.5,12267193.0,Composite,548600
2018-02-01,5047.5,12267193.0,Composite,545900
2018-03-01,5047.5,12267193.0,Composite,543900
2018-04-01,5047.5,12301223.66666667,Composite,542100
2018-05-01,5047.5,12301223.66666667,Composite,541300
2018-06-01,5047.5,12301223.66666667,Composite,540900
2018-07-01,5047.5,12357540.0,Composite,540700
2018-08-01,5047.5,12357540.0,Composite,540100
2018-09-01,5047.5,12357540.0,Composite,539000
2018-10-01,5047.5,12419828.33333333,Composite,538400
2018-11-01,5047.5,12419828.33333333,Composite,535100
2018-12-01,5047.5,12419828.33333333,Composite,532400
2019-01-01,5063.333333333333,12445652.0,Composite,526500
2019-02-01,5063.333333333333,12445652.0,Composite,520300
2019-03-01,5063.333333333333,12445652.0,Composite,516800
2019-04-01,5063.333333333333,12479081.0,Composite,516700
2019-05-01,5063.333333333333,12479081.0,Composite,517600
2019-06-01,5063.333333333333,12479081.0,Composite,519900
2019-07-01,5063.333333333333,12539498.33333333,Composite,522800
2019-08-01,5063.333333333333,12539498.33333333,Composite,525100
2019-09-01,5063.333333333333,12539498.33333333,Composite,528000
2019-10-01,5063.333333333333,12609387.33333333,Composite,530900
2019-11-01,5063.333333333333,12609387.33333333,Composite,533200
2019-12-01,5063.333333333333,12609387.33333333,Composite,535100
2020-01-01,5430.833333333333,12642736.0,Composite,537200
2020-02-01,5430.833333333333,12642736.0,Composite,539400
2020-03-01,5430.833333333333,12642736.0,Composite,539800
2020-04-01,5430.833333333333,12668980.33333333,Composite,532800
2020-05-01,5430.833333333333,12668980.33333333,Composite,537100
2020-06-01,5430.833333333333,12668980.33333333,Composite,546100
2020-07-01,5430.833333333333,12676212.66666667,Composite,559500
2020-08-01,5430.833333333333,12676212.66666667,Composite,572100
2020-09-01,5430.833333333333,12676212.66666667,Composite,581100
2020-10-01,5430.833333333333,12675802.0,Composite,587000
2020-11-01,5430.833333333333,12675802.0,Composite,594900
2020-12-01,5430.833333333333,12675802.0,Composite,604000
2021-01-01,5276.666666666667,12686097.0,Composite,617400
2021-02-01,5276.666666666667,12686097.0,Composite,634500
2021-03-01,5276.666666666667,12686097.0,Composite,652500
2021-04-01,5276.666666666667,12713639.33333333,Composite,664300
2021-05-01,5276.666666666667,12713639.33333333,Composite,674800
2021-06-01,5276.666666666667,12713639.33333333,Composite,684600
2021-07-01,5276.666666666667,12746621.33333333,Composite,692100
2021-08-01,5276.666666666667,12746621.33333333,Composite,702000
2021-09-01,5276.666666666667,12746621.33333333,Composite,717100
2021-10-01,5276.666666666667,12815623.66666667,Composite,738000
2021-11-01,5276.666666666667,12815623.66666667,Composite,757900
2021-12-01,5276.666666666667,12815623.66666667,Composite,776000
2022-01-01,5066.666666666667,12855344.0,Composite,810100
2022-02-01,5066.666666666667,12855344.0,Composite,834700
2022-03-01,5066.666666666667,12855344.0,Composite,834300
2022-04-01,5066.666666666667,12894141.33333333,Composite,819800
2022-05-01,5066.666666666667,12894141.33333333,Composite,804500
2022-06-01,5066.666666666667,12894141.33333333,Composite,783200
2022-07-01,5066.666666666667,12978644.66666667,Composite,765100
2022-08-01,5066.666666666667,12978644.66666667,Composite,749600
2022-09-01,5066.666666666667,12978644.66666667,Composite,739200
2022-10-01,5066.666666666667,13093167.0,Composite,731400
2022-11-01,5066.666666666667,13093167.0,Composite,725100
