Date,Median income,Population,Mortgage Rate,Interest Rate,property_type,price
2021-03-01,5276.666666666667,12686097.0,3.26,0.5,Apartment_unit,451400
2021-04-01,5276.666666666667,12713639.33333333,3.25,0.5,Apartment_unit,460500
2021-05-01,5276.666666666667,12713639.33333333,3.25,0.5,Apartment_unit,466200
2021-06-01,5276.666666666667,12713639.33333333,3.26,0.5,Apartment_unit,471700
2021-07-01,5276.666666666667,12746621.33333333,3.2,0.5,Apartment_unit,476000
2021-08-01,5276.666666666667,12746621.33333333,3.2,0.5,Apartment_unit,481500
2021-09-01,5276.666666666667,12746621.33333333,3.22,0.5,Apartment_unit,491700
2021-10-01,5276.666666666667,12815623.66666667,3.29,0.5,Apartment_unit,504200
2021-11-01,5276.666666666667,12815623.66666667,3.4,0.5,Apartment_unit,516600
2021-12-01,5276.666666666667,12815623.66666667,3.45,0.5,Apartment_unit,526600
2022-01-01,5066.666666666667,12855344.0,3.44,0.5,Apartment_unit,542000
2022-02-01,5066.666666666667,12855344.0,3.58,0.5,Apartment_unit,558200
2022-03-01,5066.666666666667,12855344.0,3.77,0.75,Apartment_unit,571000
2022-04-01,5066.666666666667,12894141.33333333,4.19,1.25,Apartment_unit,568200
2022-05-01,5066.666666666667,12894141.33333333,4.63,1.25,Apartment_unit,566000
2005-01-01,4487.5,10691670.33333333,5.6,2.75,Composite,239800
2005-02-01,4487.5,10691670.33333333,5.59,2.75,Composite,240500
2005-03-01,4487.5,10691670.33333333,5.6,2.75,Composite,241300
2005-04-01,4487.5,10713523.0,5.67,2.75,Composite,242000
2005-05-01,4487.5,10713523.0,5.55,2.75,Composite,242600
2005-06-01,4487.5,10713523.0,5.31,2.75,Composite,244000
2005-07-01,4487.5,10747577.33333333,5.26,2.75,Composite,246100
2005-08-01,4487.5,10747577.33333333,5.32,2.75,Composite,248300
2005-09-01,4487.5,10747577.33333333,5.3,3.0,Composite,250900
2005-10-01,4487.5,10784437.0,5.39,3.25,Composite,253800
2005-11-01,4487.5,10784437.0,5.56,3.25,Composite,256600
2005-12-01,4487.5,10784437.0,5.6,3.5,Composite,259100
2006-01-01,4591.666666666667,10798303.0,5.65,3.75,Composite,262300
2006-02-01,4591.666666666667,10798303.0,5.75,3.75,Composite,265000
2006-03-01,4591.666666666667,10798303.0,5.78,4.0,Composite,267900
2006-04-01,4591.666666666667,10823390.33333333,5.88,4.25,Composite,271200
2006-05-01,4591.666666666667,10823390.33333333,6.05,4.5,Composite,274400
2006-06-01,4591.666666666667,10823390.33333333,6.12,4.5,Composite,277400
2006-07-01,4591.666666666667,10857064.33333333,6.26,4.5,Composite,280200
2006-08-01,4591.666666666667,10857064.33333333,6.24,4.5,Composite,283100
2006-09-01,4591.666666666667,10857064.33333333,6.13,4.5,Composite,285900
2006-10-01,4591.666666666667,10893613.0,6.01,4.5,Composite,287300
2006-11-01,4591.666666666667,10893613.0,5.99,4.5,Composite,289300
2006-12-01,4591.666666666667,10893613.0,5.89,4.5,Composite,291800
2007-01-01,4732.5,10905949.33333333,5.91,4.5,Composite,294100
2007-02-01,4732.5,10905949.33333333,6.0,4.5,Composite,297400
2007-03-01,4732.5,10905949.33333333,5.91,4.5,Composite,300200
2007-04-01,4732.5,10928654.66666667,5.92,4.5,Composite,302900
2007-05-01,4732.5,10928654.66666667,6.01,4.5,Composite,306200
2007-06-01,4732.5,10928654.66666667,6.51,4.5,Composite,309100
2007-07-01,4732.5,10962962.0,6.6,4.75,Composite,311700
2007-08-01,4732.5,10962962.0,6.62,4.75,Composite,313700
2007-09-01,4732.5,10962962.0,6.61,4.75,Composite,315800
2007-10-01,4732.5,11000639.33333333,6.69,4.75,Composite,317700
2007-11-01,4732.5,11000639.33333333,6.73,4.75,Composite,319400
2007-12-01,4732.5,11000639.33333333,6.75,4.5,Composite,321500
2008-01-01,4784.166666666667,11016754.0,6.81,4.25,Composite,323100
2008-02-01,4784.166666666667,11016754.0,6.72,4.25,Composite,323600
2008-03-01,4784.166666666667,11016754.0,6.6,3.75,Composite,323600
2008-04-01,4784.166666666667,11042464.66666667,6.4,3.25,Composite,322500
2008-05-01,4784.166666666667,11042464.66666667,6.21,3.25,Composite,320700
2008-06-01,4784.166666666667,11042464.66666667,6.2,3.25,Composite,318900
2008-07-01,4784.166666666667,11082432.66666667,6.37,3.25,Composite,316700
2008-08-01,4784.166666666667,11082432.66666667,6.25,3.25,Composite,314700
2008-09-01,4784.166666666667,11082432.66666667,6.16,3.25,Composite,312900
2008-10-01,4784.166666666667,11124326.0,6.46,2.5,Composite,308800
2008-11-01,4784.166666666667,11124326.0,6.51,2.5,Composite,305600
2008-12-01,4784.166666666667,11124326.0,6.17,1.75,Composite,301700
2009-01-01,4807.5,11142584.66666667,5.78,1.25,Composite,298600
2009-02-01,4807.5,11142584.66666667,5.28,1.25,Composite,296000
2009-03-01,4807.5,11142584.66666667,5.14,0.75,Composite,294000
2009-04-01,4807.5,11170768.33333333,4.79,0.5,Composite,295300
2009-05-01,4807.5,11170768.33333333,4.62,0.5,Composite,297700
2009-06-01,4807.5,11170768.33333333,4.9,0.5,Composite,301400
2009-07-01,4807.5,11210023.0,5.14,0.5,Composite,305700
2009-08-01,4807.5,11210023.0,5.13,0.5,Composite,310100
2009-09-01,4807.5,11210023.0,4.97,0.5,Composite,314800
2009-10-01,4807.5,11252860.33333333,5.0,0.5,Composite,319500
2009-11-01,4807.5,11252860.33333333,5.06,0.5,Composite,323700
2009-12-01,4807.5,11252860.33333333,4.83,0.5,Composite,327200
2010-01-01,4783.333333333333,11269672.0,4.8,0.5,Composite,329800
2010-02-01,4783.333333333333,11269672.0,4.73,0.5,Composite,331800
2010-03-01,4783.333333333333,11269672.0,4.71,0.5,Composite,333300
2010-04-01,4783.333333333333,11296820.33333333,5.15,0.5,Composite,334000
2010-05-01,4783.333333333333,11296820.33333333,5.3,0.5,Composite,333600
2010-06-01,4783.333333333333,11296820.33333333,5.18,0.75,Composite,332400
2010-07-01,4783.333333333333,11335300.66666667,5.02,1.0,Composite,331600
2010-08-01,4783.333333333333,11335300.66666667,4.82,1.0,Composite,331300
2010-09-01,4783.333333333333,11335300.66666667,4.6,1.25,Composite,331500
2010-10-01,4783.333333333333,11377510.33333333,4.52,1.25,Composite,332600
2010-11-01,4783.333333333333,11377510.33333333,4.45,1.25,Composite,334200
2010-12-01,4783.333333333333,11377510.33333333,4.5,1.25,Composite,335900
2011-01-01,4770.0,11388877.66666667,4.55,1.25,Composite,338400
2011-02-01,4770.0,11388877.66666667,4.68,1.25,Composite,341200
2011-03-01,4770.0,11388877.66666667,4.7,1.25,Composite,343600
2011-04-01,4770.0,11410185.0,4.87,1.25,Composite,346000
2011-05-01,4770.0,11410185.0,4.83,1.25,Composite,348500
2011-06-01,4770.0,11410185.0,4.6,1.25,Composite,351300
2011-07-01,4770.0,11446407.0,4.57,1.25,Composite,353700
2011-08-01,4770.0,11446407.0,4.52,1.25,Composite,356100
2011-09-01,4770.0,11446407.0,4.42,1.25,Composite,357800
2011-10-01,4770.0,11485904.33333333,4.35,1.25,Composite,359500
2011-11-01,4770.0,11485904.33333333,4.38,1.25,Composite,361400
2011-12-01,4770.0,11485904.33333333,4.36,1.25,Composite,363100
2012-01-01,4835.0,11505344.0,4.31,1.25,Composite,364900
2012-02-01,4835.0,11505344.0,4.23,1.25,Composite,366200
2012-03-01,4835.0,11505344.0,4.21,1.25,Composite,367700
2012-04-01,4835.0,11530730.66666667,4.36,1.25,Composite,369100
2012-05-01,4835.0,11530730.66666667,4.35,1.25,Composite,369000
2012-06-01,4835.0,11530730.66666667,4.25,1.25,Composite,368600
2012-07-01,4835.0,11571131.66666667,4.23,1.25,Composite,368400
2012-08-01,4835.0,11571131.66666667,4.23,1.25,Composite,367700
2012-09-01,4835.0,11571131.66666667,4.2,1.25,Composite,367700
2012-10-01,4835.0,11611657.66666667,4.17,1.25,Composite,367500
2012-11-01,4835.0,11611657.66666667,4.15,1.25,Composite,367100
2012-12-01,4835.0,11611657.66666667,4.15,1.25,Composite,368400
2013-01-01,4894.166666666667,11627264.66666667,4.14,1.25,Composite,368200
2013-02-01,4894.166666666667,11627264.66666667,4.11,1.25,Composite,369000
2013-03-01,4894.166666666667,11627264.66666667,4.02,1.25,Composite,369600
2013-04-01,4894.166666666667,11652189.0,4.02,1.25,Composite,370500
2013-05-01,4894.166666666667,11652189.0,4.02,1.25,Composite,371400
2013-06-01,4894.166666666667,11652189.0,4.0,1.25,Composite,372600
2013-07-01,4894.166666666667,11693664.0,4.08,1.25,Composite,374400
2013-08-01,4894.166666666667,11693664.0,4.14,1.25,Composite,376400
2013-09-01,4894.166666666667,11693664.0,4.33,1.25,Composite,378600
2013-10-01,4894.166666666667,11736532.33333333,4.4,1.25,Composite,380900
2013-11-01,4894.166666666667,11736532.33333333,4.39,1.25,Composite,383100
2013-12-01,4894.166666666667,11736532.33333333,4.39,1.25,Composite,384800
2014-01-01,4910.833333333333,11749007.66666667,4.38,1.25,Composite,386700
2014-02-01,4910.833333333333,11749007.66666667,4.32,1.25,Composite,388000
2014-03-01,4910.833333333333,11749007.66666667,4.16,1.25,Composite,388600
2014-04-01,4910.833333333333,11773513.33333333,4.02,1.25,Composite,389600
2014-05-01,4910.833333333333,11773513.33333333,4.02,1.25,Composite,390900
2014-06-01,4910.833333333333,11773513.33333333,4.0,1.25,Composite,392700
2014-07-01,4910.833333333333,11811355.33333333,4.01,1.25,Composite,394400
2014-08-01,4910.833333333333,11811355.33333333,4.01,1.25,Composite,396600
2014-09-01,4910.833333333333,11811355.33333333,4.02,1.25,Composite,399100
2014-10-01,4910.833333333333,11851768.33333333,4.0,1.25,Composite,402000
2014-11-01,4910.833333333333,11851768.33333333,4.0,1.25,Composite,405000
2014-12-01,4910.833333333333,11851768.33333333,3.98,1.25,Composite,407400
2015-01-01,4960.0,11857014.33333333,3.96,1.0,Composite,409200
2015-02-01,4960.0,11857014.33333333,3.91,1.0,Composite,410600
2015-03-01,4960.0,11857014.33333333,3.84,1.0,Composite,412900
2015-04-01,4960.0,11868911.33333333,3.76,1.0,Composite,415500
2015-05-01,4960.0,11868911.33333333,3.74,1.0,Composite,418500
2015-06-01,4960.0,11868911.33333333,3.72,1.0,Composite,422700
2015-07-01,4960.0,11901499.33333333,3.71,0.75,Composite,427200
2015-08-01,4960.0,11901499.33333333,3.71,0.75,Composite,432000
2015-09-01,4960.0,11901499.33333333,3.71,0.75,Composite,436500
2015-10-01,4960.0,11941197.0,3.72,0.75,Composite,441000
2015-11-01,4960.0,11941197.0,3.72,0.75,Composite,445600
2015-12-01,4960.0,11941197.0,3.75,0.75,Composite,450100
2016-01-01,4967.5,11957161.33333333,3.76,0.75,Composite,455800
2016-02-01,4967.5,11957161.33333333,3.75,0.75,Composite,462200
2016-03-01,4967.5,11957161.33333333,3.73,0.75,Composite,468700
2016-04-01,4967.5,11990135.66666667,3.7,0.75,Composite,476600
2016-05-01,4967.5,11990135.66666667,3.67,0.75,Composite,485700
2016-06-01,4967.5,11990135.66666667,3.66,0.75,Composite,494000
2016-07-01,4967.5,12036934.33333333,3.67,0.75,Composite,501400
2016-08-01,4967.5,12036934.33333333,3.68,0.75,Composite,506600
2016-09-01,4967.5,12036934.33333333,3.67,0.75,Composite,511100
2016-10-01,4967.5,12085807.0,3.68,0.75,Composite,513900
2016-11-01,4967.5,12085807.0,3.7,0.75,Composite,517500
2016-12-01,4967.5,12085807.0,3.74,0.75,Composite,520500
2017-01-01,5033.333333333333,12104356.0,3.73,0.75,Composite,528000
2017-02-01,5033.333333333333,12104356.0,3.75,0.75,Composite,540100
2017-03-01,5033.333333333333,12104356.0,3.66,0.75,Composite,553800
2017-04-01,5033.333333333333,12132380.33333333,3.62,0.75,Composite,560000
2017-05-01,5033.333333333333,12132380.33333333,3.59,0.75,Composite,558000
2017-06-01,5033.333333333333,12132380.33333333,3.6,0.75,Composite,553600
2017-07-01,5033.333333333333,12181691.66666667,3.72,1.0,Composite,548700
2017-08-01,5033.333333333333,12181691.66666667,3.82,1.0,Composite,546300
2017-09-01,5033.333333333333,12181691.66666667,3.89,1.25,Composite,546300
2017-10-01,5033.333333333333,12240691.66666667,3.98,1.25,Composite,547300
2017-11-01,5033.333333333333,12240691.66666667,4.04,1.25,Composite,549000
2017-12-01,5033.333333333333,12240691.66666667,4.07,1.25,Composite,549900
2018-01-01,5047.5,12267193.0,4.14,1.5,Composite,548600
2018-02-01,5047.5,12267193.0,4.26,1.5,Composite,545900
2018-03-01,5047.5,12267193.0,4.27,1.5,Composite,543900
2018-04-01,5047.5,12301223.66666667,4.27,1.5,Composite,542100
2018-05-01,5047.5,12301223.66666667,4.35,1.5,Composite,541300
2018-06-01,5047.5,12301223.66666667,4.32,1.5,Composite,540900
2018-07-01,5047.5,12357540.0,4.42,1.75,Composite,540700
2018-08-01,5047.5,12357540.0,4.43,1.75,Composite,540100
2018-09-01,5047.5,12357540.0,4.43,1.75,Composite,539000
2018-10-01,5047.5,12419828.33333333,4.48,2.0,Composite,538400
2018-11-01,5047.5,12419828.33333333,4.38,2.0,Composite,535100
2018-12-01,5047.5,12419828.33333333,4.59,2.0,Composite,532400
2019-01-01,5063.333333333333,12445652.0,4.59,2.0,Composite,526500
2019-02-01,5063.333333333333,12445652.0,4.52,2.0,Composite,520300
2019-03-01,5063.333333333333,12445652.0,4.44,2.0,Composite,516800
2019-04-01,5063.333333333333,12479081.0,4.33,2.0,Composite,516700
2019-05-01,5063.333333333333,12479081.0,4.3,2.0,Composite,517600
2019-06-01,5063.333333333333,12479081.0,4.23,2.0,Composite,519900
2019-07-01,5063.333333333333,12539498.33333333,4.14,2.0,Composite,522800
2019-08-01,5063.333333333333,12539498.33333333,4.08,2.0,Composite,525100
2019-09-01,5063.333333333333,12539498.33333333,4.07,2.0,Composite,528000
2019-10-01,5063.333333333333,12609387.33333333,4.09,2.0,Composite,530900
2019-11-01,5063.333333333333,12609387.33333333,4.09,2.0,Composite,533200
2019-12-01,5063.333333333333,12609387.33333333,4.08,2.0,Composite,535100
2020-01-01,5430.833333333333,12642736.0,4.08,2.0,Composite,537200
2020-02-01,5430.833333333333,12642736.0,4.08,2.0,Composite,539400
2020-03-01,5430.833333333333,12642736.0,3.9,1.0,Composite,539800
2020-04-01,5430.833333333333,12668980.33333333,3.95,0.5,Composite,532800
2020-05-01,5430.833333333333,12668980.33333333,3.86,0.5,Composite,537100
2020-06-01,5430.833333333333,12668980.33333333,3.77,0.5,Composite,546100
2020-07-01,5430.833333333333,12676212.66666667,3.64,0.5,Composite,559500
2020-08-01,5430.833333333333,12676212.66666667,3.57,0.5,Composite,572100
2020-09-01,5430.833333333333,12676212.66666667,3.51,0.5,Composite,581100
2020-10-01,5430.833333333333,12675802.0,3.45,0.5,Composite,587000
2020-11-01,5430.833333333333,12675802.0,3.42,0.5,Composite,594900
2020-12-01,5430.833333333333,12675802.0,3.34,0.5,Composite,604000
2021-01-01,5276.666666666667,12686097.0,3.3,0.5,Composite,617400
2021-02-01,5276.666666666667,12686097.0,3.25,0.5,Composite,634500
2021-03-01,5276.666666666667,12686097.0,3.26,0.5,Composite,652500
2021-04-01,5276.666666666667,12713639.33333333,3.25,0.5,Composite,664300
2021-05-01,5276.666666666667,12713639.33333333,3.25,0.5,Composite,674800
2021-06-01,5276.666666666667,12713639.33333333,3.26,0.5,Composite,684600
2021-07-01,5276.666666666667,12746621.33333333,3.2,0.5,Composite,692100
2021-08-01,5276.666666666667,12746621.33333333,3.2,0.5,Composite,702000
2021-09-01,5276.666666666667,12746621.33333333,3.22,0.5,Composite,717100
2021-10-01,5276.666666666667,12815623.66666667,3.29,0.5,Composite,738000
2021-11-01,5276.666666666667,12815623.66666667,3.4,0.5,Composite,757900
2021-12-01,5276.666666666667,12815623.66666667,3.45,0.5,Composite,776000
2022-01-01,5066.666666666667,12855344.0,3.44,0.5,Composite,810100
2022-02-01,5066.666666666667,12855344.0,3.58,0.5,Composite,834700
2022-03-01,5066.666666666667,12855344.0,3.77,0.75,Composite,834300
2022-04-01,5066.666666666667,12894141.33333333,4.19,1.25,Composite,819800
2022-05-01,5066.666666666667,12894141.33333333,4.63,1.25,Composite,804500
